id	gerp_cat	n_total	n_genotyped	gerp_count_p	gerp_count_r	gerp_count_t	gerp_Lp	gerp_Lr	gerp_Lt
D244032	2-3	421585	398565	64918	39196	104114	0.1628793295949218	0.098342804812264	0.2612221344071858
D244032	3-4	536380	517623	80072	50420	130492	0.15469173510450657	0.09740679992967854	0.2520985350341851
D244032	4-5	404284	393621	53441	33433	86874	0.135767654672896	0.08493703333917652	0.22070468801207252
D244033	0-1	1016065	995200	163368	110000	273368	0.16415594855305465	0.11053054662379422	0.2746864951768489
D244033	1-2	536152	526235	85136	54708	139844	0.161783233726377	0.1039611580377588	0.2657443917641358
D244033	2-3	421585	414386	65577	41579	107156	0.15825100268831477	0.10033881453524009	0.25858981722355484
D244033	3-4	536380	528744	80894	51710	132604	0.15299275263643652	0.0977978000695989	0.25079055270603545
D244033	4-5	404284	399530	54790	33493	88283	0.13713613495857632	0.08383100142667635	0.22096713638525267
D244042	0-1	1016065	1001490	166208	109755	275963	0.1659607185293912	0.10959170835455172	0.27555242688394294
D244042	1-2	536152	530398	86686	54867	141553	0.16343575956168763	0.10344496019969909	0.2668807197613867
D244042	2-3	421585	417070	67003	41372	108375	0.1606516891648884	0.09919677751936126	0.25984846668424966
D244042	3-4	536380	530891	80710	52319	133029	0.15202744066107732	0.09854941974906337	0.2505768604101407
D244042	4-5	404284	400411	54858	33689	88547	0.13700422815557015	0.08413605020841086	0.221140278363981
D244045	0-1	1016065	998851	162393	111257	273650	0.16257980419502008	0.11138498134356375	0.27396478553858383
D244045	1-2	536152	529465	85208	55749	140957	0.16093226181145118	0.10529307886262548	0.26622534067407666
D244045	2-3	421585	416413	65642	42295	107937	0.15763676926512862	0.1015698357159839	0.2592066049811125
D244045	3-4	536380	529970	80251	52422	132673	0.1514255523897579	0.09891503292639206	0.25034058531614994
D244045	4-5	404284	400072	54247	33853	88100	0.13559309324321622	0.08461726889159951	0.22021036213481573
D244054	0-1	1016065	1001364	169474	109017	278491	0.16924315234020795	0.10886850336141503	0.278111655701623
D244054	1-2	536152	529992	88803	53960	142763	0.16755535932617852	0.10181285755256683	0.26936821687874535
D244054	2-3	421585	416701	68983	40695	109678	0.16554555904593463	0.09765995281988764	0.26320551186582225
D244054	3-4	536380	530439	83735	51228	134963	0.15785981045888406	0.09657660918597614	0.2544364196448602
D244054	4-5	404284	400386	55907	33075	88982	0.1396327543920117	0.08260778348893318	0.2222405378809449
D244055	0-1	1016065	999917	165720	109870	275590	0.16573375590173983	0.10987911996695726	0.2756128758686971
D244055	1-2	536152	528833	85734	55053	140787	0.16211923234745185	0.10410280750255752	0.26622203985000936
D244055	2-3	421585	415948	66165	41401	107566	0.15907036456480136	0.09953407637493149	0.25860444093973284
D244055	3-4	536380	529576	81367	52081	133448	0.1536455579557986	0.09834471350665439	0.251990271462453
D244055	4-5	404284	399937	55276	33417	88693	0.13821176835351567	0.0835556600164526	0.22176742836996827
D244073	0-1	1016065	999773	168020	109034	277054	0.16805814919986836	0.10905875633768866	0.277116905537557
D244073	1-2	536152	530200	88850	54058	142908	0.1675782723500566	0.10195775179177669	0.26953602414183325
D244073	2-3	421585	417042	68124	40971	109095	0.16335045391111686	0.098241903693153207	0.2615923576042701
D244073	3-4	536380	530234	82270	51686	133956	0.15515791141269702	0.09747771738515448	0.2526356287978515
D244073	4-5	404284	400348	55144	33661	88805	0.1377401660555317	0.08407935096466075	0.22181951702019242
D244077	0-1	1016065	1001484	168470	109611	278081	0.1682203609842993	0.10944857830978827	0.2776689392940876
D244077	1-2	536152	529390	87496	54581	142077	0.1652770169440299	0.10310168306919285	0.2683787000132228
D244077	2-3	421585	416627	68029	40861	108890	0.1632851447457798	0.09807573681014432	0.26136088155592413
D244077	3-4	536380	530685	82813	51537	134350	0.1560492570922487	0.09711410723875745	0.25316336433100617
D244077	4-5	404284	400634	55871	33280	89151	0.13945646150850902	0.08306833668635213	0.22252479819486115
D244083	0-1	1016065	995312	168054	108287	276341	0.1688455479286897	0.10879704052598582	0.27764258845467554
D244083	1-2	536152	525969	88090	53625	141715	0.1674813534637973	0.10195467793729288	0.2694360314010902
D244083	2-3	421585	413928	68316	40418	108734	0.1650431959181307	0.0976450010629868	0.2626881969811175
D244083	3-4	536380	528402	82240	51357	133597	0.1556390778233239	0.09719304620345873	0.2528321240267826
D244083	4-5	404284	399260	55236	33225	88461	0.13834593998897962	0.08321645043330161	0.2215623904222812
D244086	0-1	1016065	997456	169044	108349	277393	0.16947514476829054	0.10862534287226705	0.27810048764055756
D244086	1-2	536152	527572	88220	53674	141894	0.167218881972508	0.1017377722851099	0.26895665425761794
D244086	2-3	421585	415115	68276	40373	108649	0.16447490454452382	0.09725738650735338	0.2617322910518772
D244086	3-4	536380	529841	83284	50884	134168	0.15718677867511197	0.09603635807723448	0.2532231367523465
D244086	4-5	404284	400227	56093	33124	89217	0.14015296319338774	0.08276303197935171	0.22291599517273947
D244087	0-1	1016065	1001314	167657	109577	277234	0.16743698779803337	0.10943320476893362	0.276870192566967
D244087	1-2	536152	530232	89565	53554	143119	0.1689166251753949	0.10100107122919778	0.26991769640459273
D244087	2-3	421585	416944	68093	40966	109059	0.1633144978702176	0.09825300280133543	0.261567500671553
D244087	3-4	536380	531213	81271	52539	133810	0.15299136128069155	0.09890382953730424	0.2518951908179958
D244087	4-5	404284	401167	53909	34212	88121	0.13438044505156208	0.08528119212198411	0.21966163717354617
D244090	0-1	1016065	1000561	165802	110458	276260	0.1657090372301139	0.11039606780596085	0.27610510503607477
D244090	1-2	536152	530274	86217	55570	141787	0.16258952918679778	0.10479487962826765	0.2673844088150654
D244090	2-3	421585	416833	66156	42041	108197	0.15871104255181331	0.10085813743153733	0.25956917998335066
D244090	3-4	536380	530102	81736	51864	133600	0.15418919377780124	0.09783777461696051	0.25202696839476174
D244090	4-5	404284	399978	55612	33207	88819	0.13903764707058888	0.08302206621364175	0.22205971328423063
D244112	0-1	1016065	999830	149481	117982	267463	0.14950641609073542	0.11800206035025955	0.26750847644099496
D244112	1-2	536152	529901	79178	58820	137998	0.14942036342637588	0.11100186638636274	0.2604222298127386
D244112	2-3	421585	416722	60635	44756	105391	0.1455046769788972	0.10740013726177164	0.25290481424066885
D244112	3-4	536380	530278	69399	58026	127425	0.13087286291341524	0.10942562203221706	0.2402984849456323
D244112	4-5	404284	400061	45995	38083	84078	0.1149699670800203	0.09519298307008181	0.2101629501501021
D244123	0-1	1016065	991281	166025	107883	273908	0.1674853043687915	0.10883190538303468	0.27631720975182616
D244123	1-2	536152	523963	88149	53176	141325	0.16823516164309313	0.10148808217374128	0.2697232438168344
D244123	2-3	421585	412279	67285	40447	107732	0.16320258853834418	0.09810589430943609	0.26130848284778024
D244123	3-4	536380	527418	81498	51561	133059	0.1545225987736482	0.09776116856079997	0.2522837673344482
D244123	4-5	404284	399074	54789	33591	88380	0.13729032710725328	0.08417235901111073	0.221462686118364
D244139	0-1	1016065	986213	160473	110030	270503	0.16271637060148264	0.11156819064441455	0.2742845612458972
D244139	1-2	536152	520700	84958	54025	138983	0.16316112924908777	0.10375456116765892	0.2669156904167467
D244139	2-3	421585	409749	65372	41093	106465	0.15954157301177063	0.10028822523056798	0.2598297982423386
D244139	3-4	536380	525816	79053	52387	131440	0.15034346615546124	0.09962990856116968	0.24997337471663092
D244139	4-5	404284	398130	53150	34108	87258	0.13349910833144954	0.08567050963253209	0.21916961796398163
D244143	0-1	1016065	999286	167397	109344	276741	0.1675166068572961	0.10942212739896286	0.276938734256259
D244143	1-2	536152	528178	88140	54018	142158	0.16687556089045738	0.10227234000658869	0.26914790089704604
D244143	2-3	421585	415492	68195	40680	108875	0.16413071731826365	0.09790802229645817	0.26203873961472185
D244143	3-4	536380	529695	81623	51566	133189	0.15409433730731836	0.09735036200077403	0.2514446993080924
D244143	4-5	404284	400273	54751	33701	88452	0.13678414482115955	0.0841950368873244	0.22097918170848396
D244144	0-1	1016065	985772	160827	109057	269884	0.16314827363731166	0.11063105870322955	0.27377933234054125
D244144	1-2	536152	520170	83567	54448	138015	0.16065324797662303	0.10467347213411	0.26532672011073305
D244144	2-3	421585	409295	64189	41377	105566	0.15682820459570726	0.10109334343199892	0.25792154802770617
D244144	3-4	536380	525321	80097	51771	131868	0.1524724882500414	0.0985511715693833	0.2510236598194247
D244144	4-5	404284	397730	54007	33524	87531	0.13578809745304604	0.08428833630855102	0.22007643376159705
D244147	0-1	1016065	1001381	162746	112367	275113	0.16252155772877655	0.11221203517941722	0.27473359290819377
D244147	1-2	536152	531261	85229	56349	141578	0.16042773702568042	0.10606650968168188	0.26649424670736227
D244147	2-3	421585	417605	66292	41928	108220	0.15874331006573197	0.10040109673016367	0.2591444067958956
D244147	3-4	536380	529863	81483	51949	133432	0.15378126043901913	0.09804232414794013	0.25182358458695925
D244147	4-5	404284	399733	54646	33675	88321	0.13670625142282475	0.08424373269157162	0.22094998411439637
D244162	0-1	1016065	984549	161159	109630	270789	0.16368814553668737	0.11135047620788809	0.27503862174457544
D244162	1-2	536152	520814	84623	54268	138891	0.1624821913389425	0.10419842784564164	0.26668061918458413
D244162	2-3	421585	409847	65025	41364	106389	0.15865676703745543	0.1009254673085322	0.25958223434598765
D244162	3-4	536380	524206	78873	51963	130836	0.15046184133718424	0.09912706073566499	0.24958890207284923
D244162	4-5	404284	395982	53394	33560	86954	0.13483946239980604	0.08475132708052387	0.21959078948032992
D244163	0-1	1016065	985827	159572	110315	269887	0.16186612864123218	0.11190097248300158	0.27376710112423375
D244163	1-2	536152	520355	82949	54657	137606	0.15940848074871963	0.10503790681361763	0.26444638756233724
D244163	2-3	421585	409460	63552	41643	105195	0.1552093000537293	0.10170224197723832	0.2569115420309676
D244163	3-4	536380	523857	78101	52380	130481	0.14908839626081163	0.09998911916801723	0.24907751542882886
D244163	4-5	404284	396193	52416	33867	86283	0.1322991572289263	0.08548106604609369	0.21778022327502
D244168	0-1	1016065	1000284	164325	110882	275207	0.16427834495003418	0.11085051845275942	0.27512886340279363
D244168	1-2	536152	529619	86159	55003	141162	0.16268109716607598	0.10385390252237929	0.2665349996884553
D244168	2-3	421585	416516	66020	42139	108159	0.1585053155220928	0.10117018313822278	0.2596754986603156
D244168	3-4	536380	530451	80225	52451	132676	0.1512392285055547	0.09888000965216391	0.25011923815771864
D244168	4-5	404284	400247	54298	33963	88261	0.13566122919097456	0.08485510197453072	0.2205163311655053
D244179	0-1	1016065	954039	158077	104485	262562	0.16569238783739448	0.10951858362184355	0.27521097145923806
D244179	1-2	536152	501259	82256	51984	134240	0.16409879922355508	0.10370686611113217	0.26780566533468725
D244179	2-3	421585	394931	63025	39442	102467	0.15958483887058753	0.09987061030914261	0.2594554491797301
D244179	3-4	536380	514702	79282	50465	129747	0.15403476186220377	0.0980470252689906	0.25208178713119433
D244179	4-5	404284	391972	54352	32966	87318	0.13866296572204137	0.08410294612880512	0.2227659118508465
D244183	0-1	1016065	1000949	170878	107991	278869	0.17071599052499178	0.1078886137055934	0.2786046042305852
D244183	1-2	536152	529518	90435	53292	143727	0.17078739532933723	0.10064247107747046	0.2714298664068077
D244183	2-3	421585	416280	69248	40406	109654	0.16634957240319015	0.09706447583357355	0.26341404823676373
D244183	3-4	536380	529139	83135	50990	134125	0.15711372626096357	0.0963640933667713	0.25347781962773486
D244183	4-5	404284	399382	55067	33328	88395	0.13788052541176118	0.08344892859467878	0.22132945400643994
D244186	0-1	1016065	997529	165042	109458	274500	0.16545082899845517	0.10972914070668623	0.2751799697051414
D244186	1-2	536152	527537	85229	55097	140326	0.16156023179416798	0.10444196331252595	0.26600219510669393
D244186	2-3	421585	414923	66192	41567	107759	0.1595283944249897	0.10018003340378817	0.25970842782877784
D244186	3-4	536380	529040	81163	51811	132974	0.15341562074701345	0.09793399364887344	0.2513496143958869
D244186	4-5	404284	399540	54430	33586	88016	0.13623166641637885	0.08406167092155979	0.22029333733793863
D247994	0-1	1016065	977920	165304	105404	270708	0.1690363219895288	0.10778386780104712	0.27682018979057593
D247994	1-2	536152	517255	86413	52435	138848	0.16706073406733624	0.10137166387951783	0.2684323979468541
D247994	2-3	421585	407038	67181	39713	106894	0.16504847213282298	0.09756582923461692	0.2626143013674399
D247994	3-4	536380	521705	81476	50279	131755	0.15617254962095437	0.09637438782453686	0.2525469374454912
D247994	4-5	404284	394958	54728	32875	87603	0.1385666324014199	0.0832366985856724	0.2218033309870923
