"id"	"het_load"	"hom_load"	"total_load"	"loadtype"
"D211450"	0.136651267897104	0.083778091772762	0.152103725721314	"gerp45"
"D211451"	0.135080883538453	0.083396033750739	0.150936475519966	"gerp45"
"D211456"	0.1331505042785	0.0831932143445878	0.149768466483838	"gerp45"
"D211461"	0.136548999306498	0.0837891559792536	0.152063655632503	"gerp45"
"D211474"	0.137578928198104	0.0831206544273387	0.151910118526391	"gerp45"
"D211478"	0.135552579648209	0.084040111328206	0.15181640115231	"gerp45"
"D211482"	0.136224801466097	0.0836163714111179	0.151728772144166	"gerp45"
"D211489"	0.134426221429346	0.0851452310785638	0.152358341793237	"gerp45"
"D211490"	0.136847187020466	0.0844743628584729	0.152897956368706	"gerp45"
"D217810"	0.137903026536938	0.083104383842486	0.152055897110955	"gerp45"
"D217818"	0.137353177298833	0.0841178286914099	0.152794417340826	"gerp45"
"D217821"	0.139803183689334	0.0815609012460658	0.151462493090733	"gerp45"
"D217831"	0.136703225993602	0.0835098008707783	0.151861413867579	"gerp45"
"D217835"	0.13597395437312	0.0832503729949074	0.151237350181468	"gerp45"
"D217864"	0.13897661422823	0.0826520271932155	0.152140334307331	"gerp45"
"D217870"	0.136380634863991	0.0840252537720561	0.152215571204052	"gerp45"
"D217891"	0.137047678809296	0.0826040049759459	0.151127844380594	"gerp45"
"D217896"	0.138087839825745	0.0827685700865598	0.151812489999432	"gerp45"
"D217897"	0.137128849153809	0.0831587640758754	0.15172318865278	"gerp45"
"D217910"	0.132596061614851	0.0857719552917883	0.152069986099214	"gerp45"
"D217911"	0.134698256501865	0.0844363339570195	0.151785462207952	"gerp45"
"D217932"	0.137119154345354	0.0833103632836021	0.151869940456279	"gerp45"
"D217947"	0.137177186852499	0.0829190252140052	0.151507618640255	"gerp45"
"D217949"	0.137598329919185	0.0832327015121663	0.152031866471759	"gerp45"
"D217961"	0.136441236101605	0.0838281441688082	0.152048762219611	"gerp45"
"D217964"	0.1392377197145	0.0826928815681977	0.152311741425448	"gerp45"
"D217965"	0.136931219066743	0.0831924887366366	0.151658098270008	"gerp45"
"D217969"	0.135461794778411	0.0833301624747917	0.151061059863997	"gerp45"
"D217977"	0.139415314329933	0.0826828971876852	0.152390554352652	"gerp45"
"D217993"	0.138934814003287	0.083322543698023	0.152789950699666	"gerp45"
"D229025"	0.130233937413881	0.0867876872892556	0.151904655996196	"gerp45"
"D229032"	0.135251444058146	0.0835363683648608	0.151162090393934	"gerp45"
"D229043"	0.133050415218966	0.0851966759939471	0.15172188360343	"gerp45"
"D229051"	0.136201710171537	0.0837764652220856	0.151877320307854	"gerp45"
"D229054"	0.135198426653121	0.0846351215827244	0.152234334909285	"gerp45"
"D229055"	0.13749154282872	0.0831597329004688	0.151905504314829	"gerp45"
"D229056"	0.142005442829283	0.0815188509253057	0.152521572339947	"gerp45"
"D229063"	0.134540295710121	0.0841914827155352	0.151461630570596	"gerp45"
"D229082"	0.133963629398683	0.0839673537142067	0.150949168413548	"gerp45"
"D229093"	0.139693083371681	0.0821212060583022	0.151967747744143	"gerp45"
"D229096"	0.136642319665926	0.0826411064934805	0.150962266326444	"gerp45"
"D229097"	0.135500705865564	0.0833685841407042	0.151118937073486	"gerp45"
"D229103"	0.13624666336333	0.0838115179898662	0.151934849671531	"gerp45"
"D229126"	0.139289524932288	0.0826524800469571	0.152297242513101	"gerp45"
"D229133"	0.136437233415448	0.0831113136102595	0.151329930317984	"gerp45"
"D229154"	0.137070584943744	0.0833574811646915	0.151892773636563	"gerp45"
"D229155"	0.137041297224244	0.0840776009202004	0.152598249532323	"gerp45"
"D229160"	0.137492474218546	0.0833016798319393	0.152047916941212	"gerp45"
"D229161"	0.13655335516399	0.0840038463537606	0.152280523935756	"gerp45"
"D229162"	0.136972765405828	0.0838952684937203	0.152381651196634	"gerp45"
"D229164"	0.139217447596489	0.0825784986274972	0.152187222425742	"gerp45"
"D229165"	0.136870661495833	0.0833230074847024	0.151758338232619	"gerp45"
"D229167"	0.135396327390048	0.0840345883926962	0.15173275208772	"gerp45"
"D229170"	0.135653110745403	0.0843748610060935	0.152201416378795	"gerp45"
"D229171"	0.13712460668078	0.0830474819690388	0.151609785309429	"gerp45"
"D229186"	0.13571099487791	0.0824493888723272	0.150304886311282	"gerp45"
"D229192"	0.136152698379885	0.0833459221507531	0.151422271340696	"gerp45"
"D229193"	0.136903471891119	0.0832321962637077	0.151683932209267	"gerp45"
"D229509"	0.136907222547008	0.0837367330614921	0.152190344334996	"gerp45"
"D229512"	0.139030549577966	0.0821173441814305	0.151632618970413	"gerp45"
"D229518"	0.138094059951645	0.0821132256650066	0.151160255640829	"gerp45"
"D229556"	0.117580702870319	0.0932828774747555	0.152073228909915	"gerp45"
"D229560"	0.139527866568214	0.0819671326835754	0.151731065967682	"gerp45"
"D229599"	0.137878542748305	0.0828369441053473	0.1517762154795	"gerp45"
"D229630"	0.137938225264346	0.0834621329211747	0.152431245553348	"gerp45"
"D229633"	0.133845162952467	0.0842277470050238	0.151150328481257	"gerp45"
"D229635"	0.134150490367647	0.0854588309008716	0.152534076084695	"gerp45"
"D229638"	0.13836491879077	0.0828878973951201	0.152070356790505	"gerp45"
"D229646"	0.137437341291081	0.0826105127321519	0.151329183377692	"gerp45"
"D229648"	0.137930270731869	0.0832424823363513	0.152207617702286	"gerp45"
"D229658"	0.134341945223423	0.0847770070879303	0.151947979699642	"gerp45"
"D229675"	0.138216964585588	0.0830267069696857	0.15213518926248	"gerp45"
"D229676"	0.138012170782296	0.0834344303995617	0.152440515790709	"gerp45"
"D229679"	0.134251463015772	0.0838426295089943	0.15096836101688	"gerp45"
"D229705"	0.133871522161113	0.0848506753477839	0.15178643642834	"gerp45"
"D229707"	0.136769939240781	0.083315646856167	0.151700616476558	"gerp45"
"D229714"	0.136208038163509	0.0837281003377143	0.151832119419469	"gerp45"
"D229716"	0.133410270354066	0.085053138218424	0.151758273395457	"gerp45"
"D229718"	0.129818314684166	0.0867964874335754	0.151705644775658	"gerp45"
"D229721"	0.138615901675539	0.0829894757500675	0.152297426587837	"gerp45"
"D229734"	0.138953399125522	0.0821964951547173	0.151673194717478	"gerp45"
"D229735"	0.137030198406377	0.0833975361777587	0.151912635380947	"gerp45"
"D229737"	0.136462780655037	0.0841683905769353	0.152399780904454	"gerp45"
"D229740"	0.136927496449833	0.0835259731965528	0.151989721421469	"gerp45"
"D229742"	0.137583289212112	0.0833241760986184	0.152115820704674	"gerp45"
"D229753"	0.134575810618495	0.0849296116865923	0.15221751699584	"gerp45"
"D229759"	0.138311375998493	0.0830007090475458	0.152156397046792	"gerp45"
"D229770"	0.1351372420621	0.0836886841236803	0.15125730515473	"gerp45"
"D229771"	0.13611857152111	0.0835994997234527	0.151658785484008	"gerp45"
"D229772"	0.129867816200546	0.0861961459663292	0.151130054066602	"gerp45"
"D229775"	0.135778708730006	0.0832847791068307	0.151174133471834	"gerp45"
"D229776"	0.134560076296822	0.0843959089802751	0.151675947128686	"gerp45"
"D229777"	0.13909600904626	0.0822296196614491	0.151777624184579	"gerp45"
"D229780"	0.137533546578992	0.0831261945553036	0.151892967844799	"gerp45"
"D229783"	0.136584743983282	0.0833966584344035	0.151689030426045	"gerp45"
"D229784"	0.138048531040491	0.0828825680387919	0.151906833559037	"gerp45"
"D237206"	0.12882341170097	0.0876498982375823	0.152061604088067	"gerp45"
"D237232"	0.137115926604781	0.083826050966712	0.152384014269103	"gerp45"
"D237233"	0.133207736054552	0.0859477773557664	0.152551645383042	"gerp45"
"D237235"	0.137574300880974	0.0828086527670125	0.1515958032075	"gerp45"
"D237258"	0.136207885521072	0.0834968602825746	0.151600803043111	"gerp45"
"D237276"	0.136007676519978	0.0825732334674947	0.150577071727484	"gerp45"
"D237277"	0.139065795980985	0.082164232582081	0.151697130572573	"gerp45"
"D237278"	0.136773748213132	0.083632776548456	0.152019650655022	"gerp45"
"D237300"	0.137895587952532	0.0830124586478398	0.151960252624106	"gerp45"
"D237304"	0.136835624447054	0.0837709472638566	0.152188759487384	"gerp45"
"D237307"	0.136028094498754	0.0837981444823634	0.15181219173174	"gerp45"
"D237310"	0.136196533207578	0.0832462683650632	0.151344534968852	"gerp45"
"D237311"	0.135968565855609	0.0837116076165773	0.151695890544382	"gerp45"
"D237313"	0.13938177360352	0.0824603046686887	0.152151191470449	"gerp45"
"D237325"	0.136896640415447	0.0835327691158279	0.151981089323551	"gerp45"
"D237327"	0.135854944043845	0.083546690135915	0.151474162157837	"gerp45"
"D237337"	0.135760949115039	0.0843595260299254	0.152240000587445	"gerp45"
"D237339"	0.139028665678847	0.0828166180563945	0.152330950895818	"gerp45"
"D237340"	0.138078885352042	0.0835272585938	0.152566701269821	"gerp45"
"D237352"	0.136577147597316	0.0831636177791703	0.151452191577828	"gerp45"
"D237355"	0.136956810165495	0.0832755482903555	0.151753953373103	"gerp45"
"D237360"	0.137145746515479	0.0837945977106956	0.152367470968435	"gerp45"
"D237361"	0.136377702695847	0.0843606367759413	0.152549488123865	"gerp45"
"D237369"	0.138995508165487	0.0820319078608361	0.151529661943579	"gerp45"
"D237370"	0.135841932727018	0.0833832927280381	0.151304259091547	"gerp45"
"D237371"	0.137512806190055	0.083176987182538	0.151933390277566	"gerp45"
"D237378"	0.139255789305283	0.082175138983322	0.151803033635964	"gerp45"
"D237379"	0.135633937295227	0.0835683208114932	0.151385289459107	"gerp45"
"D237385"	0.138038972322204	0.0833138885441231	0.152333374705225	"gerp45"
"D237389"	0.134258299095599	0.0837194649725004	0.1508486145203	"gerp45"
"D237391"	0.138431548883772	0.0824620265048572	0.151677800946743	"gerp45"
"D237394"	0.138714471201639	0.0822792193301008	0.15163645493092	"gerp45"
"D243901"	0.137814021552451	0.0829361366340359	0.151843147410261	"gerp45"
"D243906"	0.135823187338213	0.0830579605641986	0.150969554233305	"gerp45"
"D243907"	0.13734355158289	0.0835346842373124	0.152206460028757	"gerp45"
"D243916"	0.134242029562765	0.0847443131141091	0.151865327895492	"gerp45"
"D243918"	0.135504363496764	0.0842989918354073	0.152051173583789	"gerp45"
"D243930"	0.134254944979687	0.0854716533487914	0.152599125838635	"gerp45"
"D243937"	0.13451859807996	0.0844236307334534	0.151682929773433	"gerp45"
"D243940"	0.140053287275332	0.0826517043586636	0.15267834799633	"gerp45"
"D243950"	0.138019122513524	0.0828715519030931	0.151881113159855	"gerp45"
"D244001"	0.139791660061024	0.0832262202959491	0.153122050326461	"gerp45"
"D244005"	0.136855254694419	0.0835620214623292	0.151989648809539	"gerp45"
"D244017"	0.135879302215936	0.0837638651083153	0.151703516216283	"gerp45"
"D244025"	0.138396482063022	0.0828833191481036	0.152081560179614	"gerp45"
"D244027"	0.139507749207467	0.0822766232241399	0.152030497827874	"gerp45"
"D244029"	0.137755924552636	0.0831122770506939	0.151990239327012	"gerp45"
"D244032"	0.135486116290054	0.084505431675243	0.15224848982027	"gerp45"
"D244033"	0.136763014268582	0.0833353728676669	0.151716880001958	"gerp45"
"D244042"	0.136608579513963	0.0837050764606636	0.152009366217645	"gerp45"
"D244045"	0.135273244475725	0.084211889714903	0.151848511952766	"gerp45"
"D244054"	0.139059893970066	0.0821670936027956	0.151697040587829	"gerp45"
"D244055"	0.137880962101192	0.0829847725167028	0.151925253567299	"gerp45"
"D244073"	0.13735646499724	0.0836105127942132	0.152288745292833	"gerp45"
"D244077"	0.139140323946515	0.0825704865542917	0.152140648527549	"gerp45"
"D244083"	0.137819303960226	0.0827655457862898	0.151675197766403	"gerp45"
"D244086"	0.139762038552686	0.0823068090200581	0.152187828296401	"gerp45"
"D244087"	0.134037025483047	0.0847379555070288	0.151756468248552	"gerp45"
"D244090"	0.138545014603625	0.0826430727492698	0.151915580051082	"gerp45"
"D244112"	0.115004887585533	0.0945918866080156	0.152094330400782	"gerp45"
"D244123"	0.136887039582828	0.0837015200413643	0.152145039832778	"gerp45"
"D244139"	0.133289932688056	0.0851766324374785	0.151821598781506	"gerp45"
"D244143"	0.136321774498907	0.0837537101049212	0.151914597354375	"gerp45"
"D244144"	0.135379372073809	0.0838538183105795	0.151543504347484	"gerp45"
"D244147"	0.135210750926277	0.0843199354357476	0.151925310898886	"gerp45"
"D244162"	0.134405641718294	0.0843467503574224	0.15154957121657	"gerp45"
"D244163"	0.132138069953271	0.0849668846380761	0.151035919614711	"gerp45"
"D244168"	0.135266585564855	0.0843629843512588	0.151996277133686	"gerp45"
"D244179"	0.138223641343016	0.0837600265627458	0.152871847234254	"gerp45"
"D244183"	0.137508720823491	0.0830271355307769	0.151781495942522	"gerp45"
"D244186"	0.13579974988314	0.0836080458335475	0.151507920775118	"gerp45"
"D247994"	0.138238520569248	0.0828118693215726	0.151931129606197	"gerp45"
